URN,School name,Postcode,lat,lon
138104,Timberley Academy,B34 7RL,52.4975223,-1.77183605
138107,Bishop Perowne CofE College,WR3 8LE,52.2062815,-2.2165445
138136,The Arthur Terry School,B74 4RZ,52.5893325,-1.8360377
138137,Stockland Green School,B23 7JH,52.52341352,-1.85997798
138194,Erdington Hall Primary School,B24 8JJ,52.512438833,-1.842239733
138208,Woodfield Academy,B98 7HH,52.29687,-1.92293
138216,The Priory School,SY3 9EE,52.6954585,-2.7685412
138218,Dorrington Academy,B42 1QR,52.529411967,-1.922058333
138222,Aston University Engineering Academy,B7 4AG,52.4891132,-1.8862831
138268,Barrow 1618 CofE Free School,TF12 5BW,52.5980518,-2.5050586
138303,Warren Farm Primary School,B44 0DT,52.542111344,-1.876542556
138343,Woodlands Academy of Learning,WV12 5PR,52.60573,-2.03392
138351,The Rural Enterprise Academy,ST19 5PH,52.7025957,-2.1199058
138374,West Walsall E-ACT Academy,WS2 9UA,52.5824857,-2.0101051
138395,Chilwell Croft Academy,B19 2QH,52.49507635,-1.89740285
138396,Nechells Primary E-ACT Academy,B7 5LB,52.5040887,-1.86316185
138397,Ark Tindal Primary Academy,B12 9QS,52.4554604,-1.888971567
138410,Percy Shurmer Academy,B12 9ED,52.4637884,-1.8911873
138420,Croft Academy,WS2 8JE,52.593018,-1.9896379
138425,The Shirestone Academy,B33 0DH,52.47915405,-1.7676286
138431,Race Leys Junior School,CV12 8HG,52.484511,-1.4761687
138432,St Clement's Church of England Academy,B7 5NS,52.500541615,-1.867909354
138433,"St Michael's CofE Primary Academy, Handsworth",B21 0UX,52.5003116,-1.9253811
138435,Tamworth Enterprise College and AET Academy,B77 2NE,52.61471805,-1.6715737
138452,Reedswood E-ACT Academy,WS2 8RX,52.5886691,-2.0014865
138462,Tudor Grange Primary Academy Hockley Heath,B94 6RA,52.35206514,-1.77953808
138497,Harpfield Primary Academy,ST4 6AP,53.0112387,-2.2137583
138505,Arrow Vale High School,B98 0GF,52.2981107,-1.8972931
138536,Balsall Common Primary School,CV7 7FS,52.3852988,-1.6508644
138540,Jubilee Academy Mossley,WS3 2SQ,52.62197,-2.01932
138548,Sutherland Primary Academy,ST3 3DY,52.9772113,-2.1546114
138549,Haywood Academy,ST6 7AB,53.0545049,-2.1898384
138550,Eaton Park Academy,ST2 9PF,53.0176257,-2.1454215
138551,The Crescent Academy,ST3 6HZ,52.9806899,-2.0885261
138586,Nishkam High School,B19 2LF,52.495536,-1.9064911
138590,Slade Primary School,B23 7PX,52.51384235,-1.85826305
138591,Goldsmith Primary Academy,WS3 1DL,52.6101552,-1.9834135
138606,Blue Coat Church of England Academy,WS1 2ND,52.5805645,-1.976939
138644,Hartshill Academy,CV10 0NA,52.5404203,-1.5181404
138664,Waseley Hills High School,B45 9EL,52.39097376,-2.03133548
138693,Greenholm Primary School,B44 8HS,52.5370418,-1.8924148
138694,Barr View Primary & Nursery Academy,B44 8NT,52.5443147,-1.902784542
138695,George Dixon Academy,B16 9GD,52.4762137,-1.9550938
138722,The Faber Catholic Primary School,ST10 3DN,53.0097272,-1.9056268
138723,St Filumena's Catholic Primary School,ST11 9EA,52.9837608,-2.0720503
138724,St Giles Catholic Primary School,ST10 1ED,52.9855703,-1.9887615
138725,St Mary's Catholic Academy,ST13 8BW,53.102621,-2.030142
138726,St Thomas' Catholic Primary School,ST10 4DS,52.9550761,-1.9849985
138727,St Joseph's Catholic Primary School,ST14 7JX,52.9006187,-1.872870475
138728,The Rawlett School (An Aet Academy),B79 9AA,52.6522756,-1.701456
138729,Painsley Catholic College,ST10 1LH,52.98137955,-1.9924525
138767,Shipston High School,CV36 4DY,52.0660573,-1.6337563
138799,Nansen Primary School,B8 3HG,52.490750067,-1.845538433
138852,St Peter's Collegiate Academy,WV3 9DU,52.5895055,-2.160746
138864,Montgomery Primary Academy,B11 1EH,52.463598605,-1.86717955
138883,St John's & St Peter's CofE Academy,B16 8RN,52.477578933,-1.922564367
138888,Billesley Primary School,B13 0ES,52.425409375,-1.868422625
138889,Kings Rise Academy,B44 0JL,52.550135017,-1.875457867
138899,The Mosley Academy,DE13 9QD,52.82447415,-1.687391
138909,Tanworth-in-Arden CofE Primary School,B94 5AJ,52.3333137,-1.8333347
138912,Dordon Primary School,B78 1PJ,52.6041776,-1.6160215
138914,Riverside Academy,CV21 1EH,52.3858063,-1.2763037
138915,Oakfield Primary Academy,CV22 6AU,52.36688,-1.27168
138934,Birchwood Primary School,B78 1QU,52.6093371,-1.6204312
138936,The Wilnecote School,B77 5LF,52.60440275,-1.6648907
138937,King Edward VI Handsworth Wood Girls' Academy,B20 2HL,52.5146301,-1.9286799
138982,Anglesey Primary Academy,DE14 3LG,52.7991288,-1.6449644
138998,Mansfield Green E-ACT Academy,B6 5NH,52.503729433,-1.8949085
139000,Moor Green Primary Academy,B13 8QP,52.43817926,-1.90898018
139001,Perry Wood Primary and Nursery School,WR5 1PP,52.1931975,-2.1945551
139002,Reaside Academy,B45 0HY,52.401345236,-2.024936471
139003,Lea Forest Primary Academy,B33 9RD,52.4831486,-1.7858187
139007,"Tudor Grange Primary Academy, St James",B90 2BT,52.407939,-1.8276401
139011,Tame Valley Academy,B36 8QJ,52.507104767,-1.8129987
139014,Merritts Brook Primary E-ACT Academy,B31 5QD,52.41165212,-1.99204804
139020,Ipsley CofE Middle School,B98 0UB,52.30109,-1.89619
139041,"St Marys C of E Primary and Nursery, Academy, Handsworth",B20 2RW,52.5118782,-1.91889095
139043,Bristnall Hall Academy,B68 9PA,52.4843239,-1.9933655
139047,Four Dwellings Academy,B32 1RJ,52.45550055,-2.0031104
139048,Greenwood Academy,B35 7NL,52.51926528,-1.78071558
139068,Thistley Hough Academy,ST4 5JJ,52.998154,-2.2014008
139102,Lakelands Academy,SY12 0EA,52.9041393,-2.9024361
139120,Oasis Academy Blakenhale Infants,B33 0XD,52.47398475,-1.7838492
139125,Oasis Academy Short Heath,B23 5JP,52.53285166,-1.8584642
139126,"St George's Church of England Academy, Newtown",B19 3QY,52.4902543,-1.90294305
139127,The Nethersole CofE Academy,B78 1DZ,52.6205525,-1.606033
139128,Oasis Academy Woodview,B15 2HU,52.4669969,-1.90645725
139129,Oasis Academy Blakenhale Junior,B33 0XG,52.473545967,-1.782293433
139131,Four Dwellings Primary Academy,B32 1PJ,52.4548835,-2.0013161
139138,Aldersley High School,WV8 1RT,52.6173494,-2.1643196
139143,Bridgnorth Endowed School,WV16 4ER,52.53906735,-2.4197883
139162,Parkfield Community School,B8 3AX,52.485810317,-1.848268817
139171,St Edward's Church of England Academy,ST13 8DN,53.1027372,-2.0418981
139173,St John's CofE Primary School,B11 4EA,52.44999772,-1.86434884
139174,St Michael's Church of England Primary School,B32 3JS,52.4326476,-2.00051645
139183,The Oaklands Primary School,B27 7BT,52.440645347,-1.82022976
139185,Walkwood Church of England Middle School,B97 5AQ,52.2887342,-1.9542112
139189,Whitecross Hereford,HR4 0RN,52.0688588,-2.7475642
139199,Woden Primary School,WV10 0LH,52.59397,-2.11715
139214,Oasis Academy Hobmoor,B25 8FD,52.467004867,-1.819737333
139226,"Star Academy, Sandyford",ST6 5PT,53.0704296,-2.2214831
139228,Maple Court Academy,ST2 0QD,53.0101393,-2.1211641
139234,The JCB Academy,ST14 5JX,52.950860433,-1.8336476
139241,"St Mary's Primary School, Dilwyn",HR4 8HR,52.1872927,-2.85588425
139242,Oasis Academy Boulton,B21 0RE,52.500118794,-1.938249267
139267,St George's Church of England Primary School,B16 8HY,52.47331215,-1.92834965
139269,Hawkesley Church Primary Academy,B38 9TR,52.39406095,-1.93817195
139274,Nishkam Primary School Wolverhampton,WV3 0PR,52.5818384,-2.1394985
139286,St John's Church of England Middle School Academy,B61 7DH,52.3325286,-2.0669542
139292,Caludon Castle School,CV2 5BD,52.41304195,-1.4514459
139305,Woods Bank Academy,WS10 8NQ,52.572567767,-2.042509533
139308,Canon Pyon CofE Academy,HR4 8PF,52.1432352,-2.792619
139313,Llangrove CE Academy,HR9 6EZ,51.87020315,-2.69043875
139378,Yarnfield Primary School,B11 3PJ,52.446653376,-1.836157557
139383,St Laurences CofE Primary School,CV6 7ED,52.4395041,-1.4793044
139384,Stretton Church of England Academy,CV3 3AE,52.3842757,-1.4699611
139435,Birchills Church of England Community Academy,WS2 8NF,52.587809,-1.991470567
139437,Bramford Primary School,WV14 9TU,52.5344808,-2.0976094
139439,Tiverton Academy,B29 6BW,52.444348557,-1.933269376
139443,Acocks Green Primary School,B27 7UQ,52.446186216,-1.825688448
139452,Mere Green Primary School,B75 5BL,52.587754025,-1.828861808
139455,Church Stretton School,SY6 6EX,52.543234775,-2.804934175
139457,Knowle Church of England Primary Academy,B93 0JE,52.3898633,-1.730609192
139465,Brookvale Primary School,B23 7YB,52.52079875,-1.87113615
139484,Fairway Primary Academy,B38 8XQ,52.40395395,-1.9456129
139518,St Nicholas CofE Primary,B49 6AG,52.2200028,-1.8706765
139520,Hill West Primary School,B74 4LD,52.595152783,-1.844011267
139536,The Telford Park School,TF3 1FA,52.6563405,-2.4353895
139565,George Betts Primary Academy,B66 1RE,52.5013229,-1.9955657
139602,Scientia Academy,DE13 0UF,52.8172748,-1.6482885
139608,Burghill Community Academy,HR4 7RP,52.1007313,-2.7767726
139610,Edgar Stammers Primary Academy,WS3 1RQ,52.6067019,-1.9758441
139630,Woodside Primary School,SY11 1DT,52.8658713,-3.0528737
139631,Pegasus Primary School,B35 6PR,52.521911975,-1.784087175
139637,Woodhouse Primary Academy,B32 2DL,52.4589961,-1.98352805
139680,St Bartholomew's Church of England Academy,CV3 2LP,52.3937003,-1.4508249
139681,Hill Farm Academy,CV6 3BL,52.4292489,-1.5233727
139719,Landau Forte Academy Greenacres,B77 4AB,52.6370817,-1.6517197
139742,Corngreaves Academy,B64 6EZ,52.474291,-2.0756636
139746,Hamstead Hall Academy,B20 1HL,52.528803706,-1.942166169
139749,Honeybourne Primary Academy,WR11 7PJ,52.0924928,-1.835979367
139766,The Telford Langley School,TF4 3JS,52.6617199,-2.4641656
139768,Timbertree Academy,B64 7LT,52.4655087,-2.0727583
139769,William Brookes School,TF13 6NB,52.6020113,-2.5583528
139788,Waverley Studio College,B9 5SX,52.477561333,-1.8348653
139789,Walsall Studio School,WS1 1RL,52.58246,-1.98208
139800,SS. Mary and John's Catholic Primary Academy,WV2 1HZ,52.57530395,-2.11934895
139825,Crabbs Cross Academy,B97 5JH,52.2811905,-1.942215
139841,Broadway Academy,B20 3DP,52.5131538,-1.8954594
139846,Carmountside Primary Academy,ST2 8DJ,53.0415478,-2.1362816
139860,The Orchards Primary Academy,B31 1TX,52.41867863,-1.98417898
139870,Perry Hall Primary School,WV11 3RT,52.6033469,-2.0634976
139872,Redhill School,DY8 1JX,52.45407,-2.13964
139875,Shireland Hall Primary Academy,B66 4PW,52.4839528,-1.9556533
139888,Washwood Heath Academy,B8 2AS,52.4905669,-1.82095475
139891,St Edmunds Catholic Academy,WV3 9DU,52.5895055,-2.160746
139892,St Michael's Catholic Primary Academy and Nursery,WV3 7LE,52.5726596,-2.168115
139893,St Teresa's Catholic Primary Academy,WV4 6AW,52.564167,-2.1169732
139894,SS Peter and Paul Catholic Primary Academy & Nursery,WV6 0HR,52.6001199,-2.15407
139904,Grestone Academy,B20 1ND,52.521667986,-1.937824357
139913,Arley Primary School,CV7 8HB,52.505169,-1.5665852
139918,Wodensborough Ormiston Academy,WS10 0DR,52.5484638,-2.0010515
139936,Nicholas Chamberlaine School,CV12 9EA,52.4803968,-1.4584463
139937,The Queen Elizabeth Academy,CV9 1LZ,52.5754304,-1.5359533
139994,Yardleys School,B11 3EY,52.449111757,-1.847120014
140004,Park Lane Primary School,CV10 8NL,52.5175797,-1.5305711
140014,Ark Boulton Academy,B11 2QG,52.45841338,-1.86058596
140041,Oasis Academy Warndon,WR4 9PE,52.2109167,-2.18538348
140114,St Marys Catholic Academy,ST6 8EZ,53.0569327,-2.1669364
140123,Alleyne's Academy,ST15 8DT,52.9101531,-2.141433
140125,Austrey CofE Primary School,CV9 3EQ,52.6573501,-1.5649254
140126,Bishop Milner Catholic College,DY1 3BY,52.5200281,-2.1022639
140127,Cawston Grange Primary School,CV22 7GU,52.36099815,-1.30338285
140129,Our Lady of Grace Catholic Academy,ST8 6LW,53.1114649,-2.1712598
140135,Henley-In-Arden CofE Primary School,B95 5FT,52.2914772,-1.7730849
140136,Jubilee Park Academy,DY4 0QS,52.5400993,-2.0491262
140139,Newton Regis CofE Primary School,B79 0NL,52.664613267,-1.587768433
140140,Ocker Hill Academy,DY4 0DS,52.54422105,-2.04152005
140141,Our Lady and St Benedict Catholic Academy,ST2 8AU,53.0315006,-2.1436676
140144,St Chad's Catholic Primary School,DY3 3UE,52.5380414,-2.1215237
140145,St George and St Martin's Catholic Academy,ST1 2NQ,53.0332237,-2.1661149
140146,St John the Evangelist Catholic Primary,ST7 1EL,53.0860566,-2.2410624
140147,St Joseph's Catholic Primary School,DY2 7PW,52.5112827,-2.0721888
140148,"St Joseph's Catholic Academy, Goldenhill",ST6 5RN,53.076319,-2.21602015
140149,St Margaret Ward Catholic Academy,ST6 6LZ,53.0677025,-2.1963573
140150,St Peter's Catholic Academy,ST6 3HL,53.03686554,-2.18953966
140151,St Wilfrid's Catholic Primary School,ST6 6EE,53.0582859,-2.2010297
140152,Warton Nethersole's CofE Primary School,B79 0HP,52.6299567,-1.5800562
140153,Woodside CofE Primary School,CV9 2BS,52.58277405,-1.59584195
140154,Madeley High School,CW3 9JJ,53.0015822,-2.3356847
140159,Chivenor Primary School,B35 7JA,52.515382,-1.7913402
140160,Thomas Telford University Technical College,WV10 0JR,52.5925528,-2.121011
140161,Oasis Academy Foundry,B18 4LP,52.49432615,-1.9416213
140183,St Thomas Cantilupe CofE Academy,HR1 2DY,52.059832,-2.71331605
140195,Churchfields Primary School,ST5 7HY,53.0359885,-2.2455347
140196,Rivers Primary Academy,WS3 1LY,52.6199669,-1.9852677
140198,Racemeadow Primary Academy,CV9 1LT,52.5797021,-1.5381682
140248,President Kennedy School Academy,CV6 4GL,52.4505695,-1.5223245
140258,Astwood Bank Primary School,B96 6EH,52.263754625,-1.93845225
140262,Robin Hood Academy,B28 9PP,52.425852592,-1.831691142
140280,Co Op Academy Glebe,ST4 3HZ,52.9987639,-2.157911
140285,Newstead Primary Academy,ST3 3LQ,52.9648354,-2.1528859
140287,Our Lady's Catholic Academy,ST4 4NP,52.9987278,-2.1662683
140292,South Bromsgrove High,B60 3NL,52.3249026,-2.0609611
140296,St Augustine's Catholic Academy,ST3 7DF,52.9718739,-2.10909025
140297,St Gregory's Catholic Academy,ST3 2QN,52.9843855,-2.1391673
140298,St Maria Goretti Catholic Academy,ST2 0LY,53.018212,-2.1339877
140299,St Matthews Church of England Academy,ST3 7NE,52.956897,-2.11405
140304,St Thomas More Catholic Academy,ST3 2NJ,52.9885918,-2.1483918
140309,Matchborough First School Academy,B98 0GD,52.2944207,-1.8954199
140355,St Jude's Church of England Primary Academy,WV6 0DT,52.5886698,-2.1541047
140366,Ernesford Grange Community Academy,CV3 2QD,52.395067133,-1.457045767
140371,Harris Church of England Academy,CV22 6EA,52.3622505,-1.2710657
140372,Henry Hinde Junior School,CV22 7HN,52.3685307,-1.2972809
140381,Veritas Primary Academy,ST18 0FL,52.81372,-2.08088
140389,Radford Primary Academy,CV6 1HD,52.4198138,-1.5205748
140400,Silverdale Primary Academy,ST5 6PB,53.0130773,-2.263486
140402,Springhill Primary Academy,WS7 4UN,52.6774795,-1.9195947
140418,Wood End Primary School,CV9 2QL,52.5797584,-1.6468434
140419,Queen's Church of England Academy,CV11 5LR,52.5223747,-1.4813827
140462,Bentley Heath Church of England Primary School,B93 9AS,52.385516062,-1.758298546
140463,Holy Trinity CE Primary Academy (Handsworth),B20 3LP,52.5126651,-1.90654872
140464,Mordiford CofE Primary School,HR1 4LW,52.0336128,-2.6259188
140470,Chesterton Community Sports College,ST5 7LP,53.0390469,-2.2543433
140489,Norton Canes Primary Academy,WS11 9SQ,52.6757796,-1.96579455
140490,Heath Hayes Primary Academy,WS12 2EP,52.6928752,-1.9778519
140502,Leigh Primary School,B8 2YH,52.497643025,-1.84776065
140518,Twickenham Primary School,B44 0NR,52.54683352,-1.86760124
140522,Lark Hall Infant & Nursery Academy,B79 8EF,52.6472655,-1.7054483
140523,Flax Hill Junior Academy,B79 8QZ,52.645756,-1.6942843
140524,Bishop Walsh Catholic School,B76 1QT,52.5495215,-1.8120284
140525,Holy Cross Catholic Primary School,B76 2SP,52.5564629,-1.792309691
140526,Marden Primary Academy,HR1 3EW,52.1248589,-2.694567
140528,St Joseph's Catholic Primary School,B75 6PB,52.57398935,-1.821656283
140529,St Nicholas Catholic Primary School,B73 5US,52.55052405,-1.839265094
140530,"Tudor Grange Primary Academy, Haselor",B49 6LU,52.2186942,-1.8265364
140562,Saint Nathaniel's Academy,ST6 4JG,53.0466479,-2.205642
140617,Leominster Primary School,HR6 8JU,52.2197849,-2.7418975
140633,The Excel Academy,ST1 6LG,53.0461241,-2.1588197
140656,Alston Primary School,B9 5UN,52.481248792,-1.830210842
140658,Berrybrook Primary School,WV10 8NZ,52.62075,-2.09522
140694,St James' CofE Academy,CV12 9PF,52.47931,-1.42488
140706,Cottesbrooke Infant and Nursery School,B27 6LG,52.452960427,-1.81779283
140731,Tudor Grange Academy Redditch,B98 7UH,52.2810195,-1.9078065
140733,Marston Green Infant Academy,B37 7AA,52.4665194,-1.752334293
140792,Silvertrees Academy,DY4 8NH,52.525751,-2.0672556
140793,Wednesbury Oak Academy,DY4 0AR,52.546244,-2.0582665
140798,Wolverhampton Girls' High School,WV6 0BY,52.5905488,-2.1555818
140802,St John Fisher Catholic College,ST5 2SJ,53.0161025,-2.2357582
140803,St Mary's Catholic Primary School,ST5 2TA,53.0119653,-2.2344548
140804,St Teresa's Catholic (A) Primary School,ST4 6SP,52.9827584,-2.2019609
140805,St Thomas Aquinas Catholic Primary School,ST4 7DG,53.0112796,-2.1985262
140856,St John's Church of England Primary Academy,WS10 9AR,52.5508289,-2.01761
140858,Havergal CofE (C) Primary School,WV10 7LE,52.6582316,-2.0814783
140859,Norton-Le-Moors Primary Academy,ST6 8BZ,53.0579919,-2.1585908
140863,The University of Birmingham School,B29 6QU,52.43603396,-1.9484507
140868,Fairfield High School,HR2 0SG,52.0373539,-2.9571373
140872,Sandon Primary Academy,ST3 7AW,52.9707383,-2.1043387
140878,St Nicolas CofE Academy,CV11 6HJ,52.5327961,-1.4453352
140889,Albert Bradbeer Primary Academy,B31 4RD,52.3946663,-1.97297545
140890,Heathlands Primary Academy,B34 6NB,52.499674117,-1.796816117
140921,St Pauls Church of England Academy,DY4 9BH,52.5320394,-2.0666696
140922,Idsall School,TF11 8PD,52.6715727,-2.364422
140923,Smith's Wood Primary Academy,B36 0SZ,52.50377105,-1.74822905
140932,Bengeworth CE Academy,WR11 3EU,52.09484455,-1.933154025
140933,Hollymount School,WR4 9SG,52.2012067,-2.2005289
140958,Eden Girls' School Coventry,CV1 4FS,52.414108967,-1.506863267
140961,WMG Academy for Young Engineers,CV4 8DY,52.38982745,-1.57100185
140995,Moorgate Primary Academy,B79 7EL,52.63729,-1.6977552
140996,Rowley Park Primary Academy,ST17 9RF,52.7907508,-2.1232259
141000,Studley St Mary's CofE Academy,B80 7ND,52.268069567,-1.894157392
141003,Jewellery Quarter Academy,B1 3AA,52.48427994,-1.91464524
141058,Our Lady of Mount Carmel Catholic First School,B97 5RR,52.2979306,-1.9715166
141063,St Augustine's Catholic High School,B97 5LX,52.2742628,-1.9424507
141064,St Bede's Catholic Middle School,B98 7HA,52.3023089,-1.9283109
141066,St Peter's Catholic First School,B61 7LH,52.3261201,-2.0696198
141074,Woodhouse Academy,ST8 7DR,53.1266046,-2.1638017
141104,Seva School,CV2 2TB,52.433605,-1.4355319
141105,Holy Trinity School,DY10 2BY,52.390084,-2.23923135
141169,Tenbury High Ormiston Academy,WR15 8XA,52.30377375,-2.5982689
141176,Sir John Talbot's School,SY13 2BY,52.9594451,-2.6773343
141180,Morville CofE (Controlled) Primary School,WV16 4RJ,52.543708,-2.4878693
141186,John Wheeldon Primary Academy,ST16 3LX,52.8145242,-2.1132492
141203,Five Spires Academy,WS14 9AN,52.6813538,-1.8196198
141206,Town Junior School,B72 1NX,52.55857947,-1.817126757
141244,Budbrooke Primary School,CV35 8TP,52.282387075,-1.621278125
141245,Wednesfield Academy,WV11 3ES,52.60329,-2.07179
141246,Heronswood Primary School,DY10 4EX,52.3705639,-2.2320339
141270,Hillstone Primary School,B34 7PY,52.492643775,-1.76720465
141277,Lawrence Sheriff School,CV21 3AG,52.3706561,-1.2554982
141278,Featherstone Academy,WV10 7AS,52.6425026,-2.0929549
141280,Acorns Primary School,CV36 5LA,51.9908149,-1.5810675
141281,Shipston-on-Stour Primary School,CV36 4BT,52.0662225,-1.6255263
141292,Devonshire Junior Academy,B67 7AT,52.49316,-1.9795
141293,Devonshire Infant Academy,B67 7AT,52.49316,-1.9795
141298,St John's Church of England Academy,CV5 9HZ,52.4129186,-1.5575368
141318,Bournville School,B30 1SH,52.4233108,-1.952425867
141319,Wyndcliffe Primary School,B9 5BG,52.475389767,-1.860469733
141320,Brownmead Primary Academy,B34 6SS,52.4994414,-1.77982915
141325,The Crestwood School,DY6 8QG,52.4917672,-2.1511986
141340,Stokesay Primary School,SY7 9NW,52.4378236,-2.8321786
141342,Kinver High School and Sixth Form,DY7 6AA,52.4542049,-2.23161395
141343,Wombourne High School,WV5 8BJ,52.5346658,-2.196772
141344,Three Peaks Primary Academy,B77 4HN,52.61275,-1.65297
141346,Whitfield Valley Primary Academy,ST6 6TD,53.0749106,-2.1868555
141368,Longlands Primary School,TF9 1QU,52.9083867,-2.47838
141405,Mill Hill Primary Academy,ST6 6ED,53.0617985,-2.1992396
141410,All Saints National Academy,WS3 3LP,52.6188,-2.00473
141412,Cutnall Green CofE Primary School,WR9 0PH,52.3141381,-2.1789052
141413,St Ambrose Catholic Primary,DY10 1RP,52.3894848,-2.239355
141414,Hagley Catholic High School,DY8 2XL,52.4223502,-2.1484864
141443,St Clement's CofE Primary,WR2 5NS,52.1917019,-2.2352101
141444,St Wulstan's Catholic Primary School,DY13 8TX,52.3453603,-2.2952615
141450,Glascote Academy,B77 2EA,52.6240966,-1.66088435
141451,The Lacon Childe School,DY14 8PE,52.3808859,-2.48456215
141477,St Joseph's RC Primary School,DY8 2DT,52.4443562,-2.1487406
141484,Our Lady of Fatima Catholic Primary School,B17 8TR,52.4667427,-1.97543335
141486,St Giles' and St George's Church of England Academy,ST5 2NB,53.0101802,-2.2350783
141489,St Mary's RC Primary School,DY5 2TH,52.477376,-2.1150339
141493,Pye Green Academy,WS12 4RT,52.7186093,-2.0121187
141570,Ellowes Hall Sports College,DY3 2JH,52.527464,-2.1291743
141610,Green Meadow Primary School,B29 4EE,52.428215644,-1.972917989
141636,Cleobury Mortimer Primary School,DY14 8PE,52.3808859,-2.48456215
141637,Clee Hill Community Academy,SY8 3NE,52.3729096,-2.6005796
141648,Northwood Park Primary School,WV10 8DS,52.6203518,-2.1166227
141668,Saltley Academy,B9 5RX,52.4834342,-1.8367779
141669,St Columba's Catholic Primary School,B45 8TD,52.3942705,-1.9912057
141670,St Joseph's Catholic Primary School,B30 1HN,52.421088038,-1.936759162
141698,Q3 Academy Langley,B68 8ED,52.4847378,-2.00181745
141699,Lawley Village Academy,TF4 2SG,52.6745085,-2.4815686
141712,Ridgewood High School,DY8 3NQ,52.4562073,-2.1745194
141732,Castle Primary School,ST7 4NE,53.10826315,-2.21579545
141747,St Anne's Catholic Academy,CV10 0JX,52.53442,-1.50271
141752,Ark Victoria Academy,B10 0HJ,52.463185917,-1.845384867
141769,Corpus Christi Catholic Primary Academy,WV11 2LT,52.6151848,-2.0583496
141770,Dilhorne Endowed CofE  Primary School,ST10 2PF,52.9937831,-2.035786
141775,Field View Primary School,WV14 7AE,52.5700999,-2.06462
141779,Gnosall St Lawrence Coe Primary Academy,ST20 0ET,52.7820785,-2.2520294
141783,Haughton St Giles CofE Primary Academy,ST18 9ET,52.7818934,-2.1977158
141789,Holy Rosary Catholic Primary Academy,WV1 2BS,52.58123,-2.10331
141802,Our Lady and St Chad Catholic Academy,WV10 8BL,52.6112837,-2.1082047
141812,St Benedict's Catholic Primary Academy,CV9 1PS,52.571779,-1.5329414
141813,Shireland Biomedical Utc,B70 8DJ,52.52086,-1.99842
141815,St Brigid's Catholic Primary School,B31 5AB,52.41140363,-1.97593831
141817,St Francis Catholic  Academy,CV12 8JN,52.4828585,-1.4697327
141820,St James Catholic Primary School,B45 9BN,52.3919664,-2.0115914
141822,St John's Primary Academy,WV11 2RF,52.6326259,-2.0579777
141823,Our Lady & St. Joseph Catholic Academy,CV11 5TY,52.51799,-1.46588
141825,St Martin's Church of England Primary School,WV14 8BS,52.5512193,-2.0576615
141827,"St Mary's Catholic Primary Academy, Wolverhampton",WV10 8PG,52.60802,-2.10346
141830,St Paul's Catholic Primary School,B38 9JB,52.39967625,-1.9244152
141835,St Thomas Aquinas Catholic School,B38 8AP,52.4093649,-1.947014067
141836,St Thomas More Catholic School and Sixth Form College,CV10 7EX,52.5165928,-1.4801289
141837,St Werburgh's CE (A) Primary School,ST10 2BA,53.0174655,-1.9811027
141848,The Valley Primary School,ST10 3DQ,53.0030184,-1.9231526
141855,Woodloes Primary School,CV34 5DF,52.29089572,-1.58234206
141856,Woodseaves CE Primary Academy,ST20 0LB,52.8253172,-2.2949362
141858,Manor Primary School,WV14 9UQ,52.5490214,-2.096378
141922,St Francis Xavier Catholic Primary School,B69 4BA,52.5044999,-2.011943
141924,St Gregory's Catholic Primary School,B67 5HX,52.4766238,-1.97624
141926,Our Lady and St Hubert's Catholic Primary School,B68 8ED,52.4847378,-2.00181745
141929,St Philip's Catholic Primary School,B66 3DU,52.4951993,-1.9577563
141936,Rugby Free Primary School,CV23 0PD,52.40108,-1.23552
141938,Sidney Stringer Primary Academy,CV1 5GU,52.41401,-1.50157
141939,Finham Park 2,CV4 9WT,52.3973176,-1.5731053
141969,"Eden Boys' School, Birmingham",B42 2SY,52.515415233,-1.895106789
141977,Manor Park Primary Academy,B6 5UQ,52.5047999,-1.878166
141979,The Bromley-Pensnett Primary School,DY5 4PJ,52.4942402,-2.1349321
141992,Cardinal Wiseman Catholic School,CV2 2AJ,52.43524655,-1.4524249
142014,Silkmore Primary Academy,ST17 4EG,52.789407,-2.1075903
142015,The Orme Academy,ST5 9JU,53.0268306,-2.22382225
142021,St Michael's Church of England Academy,CV12 9DA,52.4823541,-1.459508
142022,St Oswald's CofE Academy,CV22 7DJ,52.373003867,-1.283611367
142039,Whittle Academy,CV2 2LH,52.4316441,-1.4438526
142047,Beechwood Church of England Primary School,DY2 7QA,52.5112194,-2.0706847
142067,Holy Trinity Academy,TF2 9SQ,52.6844172,-2.41546
142075,Lyndon School,B92 8EJ,52.448032039,-1.789716709
142078,Knutton St Marys CofE Academy,ST5 6EB,53.0168825,-2.2494877
142080,The Khalsa Academy Wolverhampton,WV4 6AP,52.5629603,-2.1169103
142095,The Howard Primary School,B79 9DB,52.6925844,-1.7225221
142096,The Richard Crosse CofE Primary School,DE13 7JE,52.74791,-1.821816767
142097,The St. Mary's CofE Primary School,WS15 3LN,52.7824119,-1.9296702
142142,Bitterley CofE Primary School (Aided),SY8 3HF,52.3932743,-2.6450859
142149,Leamington Hastings Church of England Academy,CV23 8EA,52.3010167,-1.3413477
142153,Oldbury Wells School,WV16 5JD,52.5301014,-2.4252346
142186,Ormiston Meridian Academy,ST3 7DF,52.9718739,-2.10909025
142192,Blessed Mother Teresa's Catholic Primary School,ST17 9UZ,52.7914013,-2.1283338
